code,title_it,slug,grande_gruppo,grande_gruppo_name_it,gruppo,classe,categoria,education_it,education_en,description,examples,istat_url,inapp_url
5.6.1.7.0,Bagnini e professioni assimilate,5-6-1-7-0-bagnini-e-professioni-assimilate,5,PROFESSIONI QUALIFICATE NELLE ATTIVITÀ COMMERCIALI E NEI SERVIZI,5.6,5.6.1,5.6.1.7,Diploma di scuola superiore / Qualifica professionale,High school diploma / Vocational qualification,"Le professioni comprese in questa unità curano la sicurezza dei bagnanti in piscina e su spiaggia, controllano le condizioni del mare e suggeriscono ai bagnanti i comportamenti più opportuni; controllano le persone nell'acqua e intervengono in caso di pericolo o rischio di annegamento; somministrano i primi soccorsi in caso di incidente in acqua.",addetto ai servizi per bagnanti; assistente bagnanti; assistente di salvataggio; bagnino; bagnino di salvataggio; bagnino di stabilimento termale; bagnino in stabilimenti balneari,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=5.6.1.7.0,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=5.6.1.7.0
5.6.1.8.0,Esercenti di garage ed autorimesse,5-6-1-8-0-esercenti-di-garage-ed-autorimesse,5,PROFESSIONI QUALIFICATE NELLE ATTIVITÀ COMMERCIALI E NEI SERVIZI,5.6,5.6.1,5.6.1.8,Diploma di scuola superiore / Qualifica professionale,High school diploma / Vocational qualification,"Le professioni comprese in questa categoria definiscono, pianificano, implementano e gestiscono le strategie e le politiche di conduzione di garage, autorimesse e parcheggi all'aperto; valutano i risultati dell'attività; negoziano con i fornitori e i clienti, programmano e controllano l'uso efficiente delle risorse; reclutano personale e definiscono i processi di innovazione organizzativa e gestionale. Sono direttamente impegnati nell'attività lavorativa propria dell'esercizio.",esercente di autorimessa; esercente di garage,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=5.6.1.8.0,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=5.6.1.8.0
6.1.1.1.0,Brillatori e artificieri in cave e miniere,6-1-1-1-0-brillatori-e-artificieri-in-cave-e-miniere,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.1,6.1.1,6.1.1.1,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità preparano e innescano esplosivi, ne determinano la quantità e li posizionano nei modi più adeguati a far esplodere la roccia necessaria per creare tunnel e gallerie, ovvero per ricavare i minerali in cave e miniere. Curano le norme di sicurezza legate all'esercizio della loro attività e la stessa conservazione in sicurezza degli esplosivi e degli apparati detonanti.",artificiere in miniera; distributore di esplosivi; minatore brillatore; minatore fochino; polverista; preparacariche (minatori),https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.1.1.1.0,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.1.1.1.0
6.1.1.2.0,"Tagliatori e levigatori di pietre, scalpellini e marmisti",6-1-1-2-0-tagliatori-e-levigatori-di-pietre-scalpellini-e-marmisti,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.1,6.1.1,6.1.1.2,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità eseguono operazioni di prima, seconda lavorazione e finitura di pietre, marmi, ardesie, alabastro ed affini; tagliano, squadrano e sgrossano il materiale in cava, ovvero lo preparano per l'uso e gli danno la forma voluta modellandolo a scalpello, tagliandolo, fresandolo o molandolo, lucidano o bocciardano le singole parti del prodotto; progettano come realizzare le parti del prodotto, le montano o le riparano.",abrasivista; addetto tecchiaiolo; alabastraio; arrotatore di pietre e marmi; cubettista in cava; filista di pietra; fresatore di pietra; intagliatore di pietra e marmi; lavorante di pietre coti; levigatore di pietre; lucidatore di marmi; lucidatore di pietre; lucidatore di pietre artificiali; marmellista per pietre artificiali; marmista; martellinatore; modellatore di pietra; molatore di marmi; ornatista in marmo; puntatore scalpellino; sbozzatore di pietra; scalpellino; segantino su pietra e marmi; segantino su pietre ornamentali; segatore di pietra e marmi; sfogliatore di mica; sgrossatore di marmo; sgrossatore di pietra; squadratore di pietre; squadratore di tufo; stuccatore di marmi; tagliapietre; tagliatore di ardesia; tagliatore di pietre litografiche; tornitore di marmi e pietre; tornitore di marmo,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.1.1.2.0,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.1.1.2.0
6.1.1.3.0,Coltivatori di saline,6-1-1-3-0-coltivatori-di-saline,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.1,6.1.1,6.1.1.3,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità si occupano delle diverse operazioni connesse all'alimentazione con acqua marina delle saline, procedono alle fasi della loro coltivazione, raccolgono e raffinano il sale prodotto.",preparatore di saline; raccoglitore di sale; raffinatore di sale; saliniere,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.1.1.3.0,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.1.1.3.0
6.1.2.1.0,Muratori in pietra e mattoni,6-1-2-1-0-muratori-in-pietra-e-mattoni,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.1,6.1.2,6.1.2.1,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità costruiscono strutture edili in muratura, interpretano e traducono operativamente i disegni e le indicazioni del progettista; scelgono e predispongono gli impasti e le malte adatte ai materiali utilizzati e al tipo di muratura da edificare, sagomano e posano in opera pietre, mattoni e materiali refrattari.",mastro muratore in pietra o mattoni; muratore a secco; muratore ai forni; muratore ai forni elettrici; muratore ai forni martin-siemens; muratore caminista; muratore di fornaci; muratore di galleria; muratore in mattoni; muratore in mattoni lavori di manutenzione; muratore in pietrame; muratore in refrattario; muratore in solai; muratore paramentista; muratore per volte ed archi,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.1.2.1.0,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.1.2.1.0
6.1.2.2.1,Casseronisti/Cassonisti,6-1-2-2-1-casseronisti-cassonisti,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.1,6.1.2,6.1.2.2,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,Le professioni comprese in questa unità armano e predispongono la ferratura delle forme di colata; montano e smontano i casseri e le strutture in cui colare gli impasti.,addetto alla posa in opera di fili o cavi d'acciaio per l'armatura di strutture in cemento armato; armatore di gettata; casseronista per cemento armato; cassonista per cemento armato; ferraiolo; ferraiolo per cemento armato; gabbionista,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.1.2.2.1,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.1.2.2.1
6.1.2.2.2,Muratori e formatori in calcestruzzo,6-1-2-2-2-muratori-e-formatori-in-calcestruzzo,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.1,6.1.2,6.1.2.2,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità preparano le miscele di sabbie, pietrisco e cemento più adatte e colano gli impasti di calcestruzzo edificando le strutture progettate.",cementista formatore; formatore in calcestruzzo; gettatore di calcestruzzo; muratore in calcestruzzo; preparatore impasti cemento,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.1.2.2.2,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.1.2.2.2
6.1.2.3.0,Carpentieri e falegnami edili,6-1-2-3-0-carpentieri-e-falegnami-edili,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.1,6.1.2,6.1.2.3,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità costruiscono, montano e manutengono i manufatti in legno che fanno da base o da supporto alle operazioni di costruzione di opere edili, quali le armature e le puntellature volte a sorreggere strutture e a contenere le colate in calcestruzzo e cemento o le controforme per particolari murature e colate.",calafatore in legno; caposquadra carpenteria edile; carpentiere edile; carpentiere montatore edile; falegname di cantiere; mastro di ascia nell'edilizia; puntellatore nell'edilizia,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.1.2.3.0,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.1.2.3.0
6.1.2.4.0,Ponteggiatori,6-1-2-4-0-ponteggiatori,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.1,6.1.2,6.1.2.4,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità costruiscono ed installano ponteggi in ferro o in legno per consentire l'accesso alle strutture di edifici in costruzione, l'innalzamento delle strutture murarie e la tinteggiatura, pulizia o manutenzione delle stesse.",montatore ponteggi; pontatore di cantiere edile; ponteggiatore; pontiere edilizio,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.1.2.4.0,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.1.2.4.0
6.1.2.5.1,Armatori di gallerie e pozzi,6-1-2-5-1-armatori-di-gallerie-e-pozzi,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.1,6.1.2,6.1.2.5,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità costruiscono e rinforzano con strutture di sostegno gallerie, cunicoli e piccoli tunnel di comunicazione.",addetto alla manutenzione o al rifacimento delle armature di gallerie; armatore di fognature; armatore di galleria; armatore di pozzi artesiani; ferratore in galleria,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.1.2.5.1,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.1.2.5.1
6.1.2.5.2,Armatori di ferrovie,6-1-2-5-2-armatori-di-ferrovie,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.1,6.1.2,6.1.2.5,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità preparano le massicciate, posizionano le traversine, posano i binari, montano e manutengono ferrovie e altre strade ferrate",armatore ferroviario; armatore tramviario; disarmatore-smantellatore di ferrovie,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.1.2.5.2,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.1.2.5.2
6.1.2.6.1,Asfaltisti,6-1-2-6-1-asfaltisti,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.1,6.1.2,6.1.2.6,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità pavimentano strade e altre superfici utilizzando tecniche e materiali diversi ovvero preparano impasti bituminosi per gli asfalti, li posano preparando il substrato, ne verificano l'adesione e li comprimono per raggiungere la giusta compattezza e resistenza alle sollecitazioni.",addetto a scarificatrice; asfaltista fonditore; asfaltista stradale a mano; bitumatore stradale; calderaio bitumatore; catramista stradale a mano; rappezzatore stradale,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.1.2.6.1,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.1.2.6.1
6.1.2.6.2,Lastricatori e pavimentatori stradali,6-1-2-6-2-lastricatori-e-pavimentatori-stradali,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.1,6.1.2,6.1.2.6,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità lastricano strade e altre superfici con colate di cemento, posando lastre di materiali diversi, selci, ciottoli o altri materiali resistenti all'attrito.",cementista posatore di pavimenti stradali; cigliarolo; cilindratore stradale a mano; lastricatore; livellatore stradale; lucidatore stradale; pavimentatore in cemento; selciatore,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.1.2.6.2,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.1.2.6.2
6.1.2.7.0,Montatori di manufatti prefabbricati e di preformati,6-1-2-7-0-montatori-di-manufatti-prefabbricati-e-di-preformati,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.1,6.1.2,6.1.2.7,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità edificano manufatti montando e assemblando, su adeguati basamenti e supporti, parti prefabbricate o preformate in cemento armato o in altri materiali usati in edilizia, le saldano fra loro rendendo agibili per gli usi previsti le strutture così costruite.",addetto al montaggio e smontaggio di stampi preformati; addetto all'applicazione di pannelli in cartongesso; montatore e sigillatore per prefabbricati,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.1.2.7.0,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.1.2.7.0
